,country_name,indicator_name,year,value,hdi
896943,El Salvador,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9540000000000001,0.608
896952,El Salvador,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.96067,0.608
896958,El Salvador,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.1120299999999999,0.608
897405,El Salvador,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,3.74200010299683,0.608
897584,Equatorial Guinea,"Labor force, female (% of total labor force)",2000,40.348497594449796,0.52
897753,Equatorial Guinea,Proportion of seats held by women in national parliaments (%),2000,5.0,0.52
897776,Equatorial Guinea,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.82578,0.52
897783,Equatorial Guinea,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.44851,0.52
897787,Equatorial Guinea,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.51343,0.52
897956,Equatorial Guinea,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,8.906999588012699,0.52
898981,Estonia,"Labor force, female (% of total labor force)",2000,48.554171285398596,0.78
899144,Estonia,Proportion of seats held by women in national parliaments (%),2000,17.8,0.78
899168,Estonia,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.99018,0.78
899175,Estonia,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.06007,0.78
899181,Estonia,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.48989,0.78
899605,Estonia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,11.6070003509521,0.78
899840,Ethiopia,"Labor force, female (% of total labor force)",2000,44.8448560718456,0.283
900025,Ethiopia,Proportion of seats held by women in national parliaments (%),2000,7.7,0.283
900048,Ethiopia,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.6559999999999999,0.283
900056,Ethiopia,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.6726,0.283
900062,Ethiopia,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.27581,0.283
900384,Ethiopia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,4.632999897003169,0.283
900595,Fiji,"Labor force, female (% of total labor force)",2000,31.728583388207397,0.675
900782,Fiji,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.98164,0.675
900790,Fiji,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.09228,0.675
901078,Fiji,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,5.449999809265139,0.675
901301,Finland,"Labor force, female (% of total labor force)",2000,47.5764230386851,0.858
901450,Finland,Proportion of seats held by women in national parliaments (%),2000,36.5,0.858
901474,Finland,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9942,0.858
901481,Finland,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.09341,0.858
901487,Finland,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.21104,0.858
901904,Finland,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,11.9940004348755,0.858
902156,France,"Labor force, female (% of total labor force)",2000,45.609876898143604,0.842
902296,France,Proportion of seats held by women in national parliaments (%),2000,10.9,0.842
902317,France,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.99074,0.842
902326,France,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.99955,0.842
902332,France,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.2142,0.842
902755,France,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,12.2340002059937,0.842
902996,Gabon,"Labor force, female (% of total labor force)",2000,38.80534909315679,0.627
903162,Gabon,Proportion of seats held by women in national parliaments (%),2000,9.2,0.627
903547,Gabon,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,20.232000350952102,0.627
903779,Georgia,"Labor force, female (% of total labor force)",2000,46.255952465148496,0.669
903967,Georgia,Proportion of seats held by women in national parliaments (%),2000,7.2,0.669
903990,Georgia,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.0346899999999999,0.669
903997,Georgia,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.02014,0.669
904003,Georgia,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.01275,0.669
904376,Georgia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,10.4980001449585,0.669
904619,Germany,"Labor force, female (% of total labor force)",2000,43.744510483621,0.869
904768,Germany,Proportion of seats held by women in national parliaments (%),2000,30.9,0.869
904788,Germany,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.98965,0.869
904794,Germany,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.9794200000000001,0.869
905213,Germany,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,8.27299976348877,0.869
905456,Ghana,"Labor force, female (% of total labor force)",2000,48.659478851188794,0.483
905676,Ghana,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.93129,0.483
905685,Ghana,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.81697,0.483
906027,Ghana,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,10.678999900817901,0.483
906285,Greece,"Labor force, female (% of total labor force)",2000,38.7547282634667,0.796
906421,Greece,Proportion of seats held by women in national parliaments (%),2000,8.7,0.796
906445,Greece,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9998799999999999,0.796
906454,Greece,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.0562799999999999,0.796
906460,Greece,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.08854,0.796
906871,Greece,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,17.1720008850098,0.796
907106,Guatemala,"Labor force, female (% of total labor force)",2000,34.489093598953,0.546
907295,Guatemala,Proportion of seats held by women in national parliaments (%),2000,8.8,0.546
907319,Guatemala,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.90422,0.546
907328,Guatemala,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.8898799999999999,0.546
907780,Guatemala,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,3.50300002098084,0.546
907998,Guinea,"Labor force, female (% of total labor force)",2000,52.27266266905439,0.335
908183,Guinea,Proportion of seats held by women in national parliaments (%),2000,8.8,0.335
908202,Guinea,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.6683399999999999,0.335
908493,Guinea,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,3.3610000610351602,0.335
909381,Guyana,"Labor force, female (% of total labor force)",2000,31.3561080750452,0.606
909559,Guyana,Proportion of seats held by women in national parliaments (%),2000,18.5,0.606
909580,Guyana,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9561700000000001,0.606
909916,Guyana,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,15.1000003814697,0.606
910137,Haiti,"Labor force, female (% of total labor force)",2000,46.98363690957439,0.44
910645,Haiti,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,9.59099960327148,0.44
910879,Honduras,"Labor force, female (% of total labor force)",2000,34.6942424531641,0.555
911056,Honduras,Proportion of seats held by women in national parliaments (%),2000,9.4,0.555
911076,Honduras,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.01557,0.555
911082,Honduras,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.28808,0.555
911459,Honduras,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,4.05900001525879,0.555
911707,Hungary,"Labor force, female (% of total labor force)",2000,44.6048008868116,0.769
911858,Hungary,Proportion of seats held by women in national parliaments (%),2000,8.3,0.769
911878,Hungary,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.98109,0.769
911887,Hungary,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.00787,0.769
911893,Hungary,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.22385,0.769
912319,Hungary,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,5.78599977493286,0.769
912579,India,"Labor force, female (% of total labor force)",2000,25.560564780688896,0.497
912766,India,Proportion of seats held by women in national parliaments (%),2000,9.0,0.497
912786,India,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.85883,0.497
912794,India,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.7216,0.497
912798,India,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.66198,0.497
913289,India,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,2.3989999294281,0.497
913554,Indonesia,"Labor force, female (% of total labor force)",2000,38.1822783297854,0.604
913733,Indonesia,Proportion of seats held by women in national parliaments (%),2000,8.0,0.604
913756,Indonesia,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9719200000000001,0.604
913762,Indonesia,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.96819,0.604
913766,Indonesia,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.88738,0.604
914193,Indonesia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,6.71000003814697,0.604
914424,Ireland,"Labor force, female (% of total labor force)",2000,40.6782490962655,0.857
914565,Ireland,Proportion of seats held by women in national parliaments (%),2000,12.0,0.857
914583,Ireland,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9869100000000001,0.857
914590,Ireland,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.08532,0.857
914596,Ireland,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.21173,0.857
914956,Ireland,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,4.26700019836426,0.857
915200,Israel,"Labor force, female (% of total labor force)",2000,44.8007032558086,0.853
915355,Israel,Proportion of seats held by women in national parliaments (%),2000,12.5,0.853
915375,Israel,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9896299999999999,0.853
915381,Israel,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.0009,0.853
915387,Israel,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.42737,0.853
915804,Israel,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,11.163999557495101,0.853
916050,Italy,"Labor force, female (% of total labor force)",2000,38.609308604575,0.83
916196,Italy,Proportion of seats held by women in national parliaments (%),2000,11.1,0.83
916220,Italy,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9980100000000001,0.83
916227,Italy,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.96247,0.83
916233,Italy,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.29021,0.83
916656,Italy,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,14.862999916076697,0.83
916898,Jamaica,"Labor force, female (% of total labor force)",2000,43.30629918897571,0.669
917075,Jamaica,Proportion of seats held by women in national parliaments (%),2000,13.3,0.669
917098,Jamaica,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.99756,0.669
917107,Jamaica,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.02752,0.669
917113,Jamaica,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.8425900000000002,0.669
917507,Jamaica,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,22.448999404907198,0.669
917741,Japan,"Labor force, female (% of total labor force)",2000,40.3536000188965,0.855
917883,Japan,Proportion of seats held by women in national parliaments (%),2000,7.3,0.855
918315,Japan,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,4.46299982070923,0.855
918561,Jordan,"Labor force, female (% of total labor force)",2000,14.470389394786801,0.702
918739,Jordan,Proportion of seats held by women in national parliaments (%),2000,0.0,0.702
918761,Jordan,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.01052,0.702
918770,Jordan,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.0460200000000002,0.702
918776,Jordan,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.14578,0.702
919210,Jordan,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,21.2189998626709,0.702
919456,Kazakhstan,"Labor force, female (% of total labor force)",2000,49.00186915594811,0.685
919640,Kazakhstan,Proportion of seats held by women in national parliaments (%),2000,10.4,0.685
919657,Kazakhstan,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.00353,0.685
919666,Kazakhstan,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.05354,0.685
919672,Kazakhstan,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.18838,0.685
920065,Kazakhstan,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,14.3929996490479,0.685
920308,Kenya,"Labor force, female (% of total labor force)",2000,49.2345011118266,0.446
920493,Kenya,Proportion of seats held by women in national parliaments (%),2000,3.6,0.446
920513,Kenya,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.98157,0.446
920521,Kenya,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.94465,0.446
920527,Kenya,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.54018,0.446
920924,Kenya,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,12.854999542236301,0.446
921250,Kiribati,Proportion of seats held by women in national parliaments (%),2000,4.9,0.564
921262,Kiribati,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.99149,0.564
921267,Kiribati,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.25209,0.564
921581,Kuwait,"Labor force, female (% of total labor force)",2000,27.5739323870432,0.786
921741,Kuwait,Proportion of seats held by women in national parliaments (%),2000,0.0,0.786
921765,Kuwait,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.0224,0.786
921774,Kuwait,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.01655,0.786
922022,Kuwait,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,1.8919999599456798,0.786
922258,Latvia,"Labor force, female (% of total labor force)",2000,48.1155147361005,0.728
922419,Latvia,Proportion of seats held by women in national parliaments (%),2000,17.0,0.728
922442,Latvia,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.97959,0.728
922447,Latvia,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.02909,0.728
922451,Latvia,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.7971400000000002,0.728
922848,Latvia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,13.375,0.728
923816,Lesotho,"Labor force, female (% of total labor force)",2000,49.4695902888566,0.444
923998,Lesotho,Proportion of seats held by women in national parliaments (%),2000,3.8,0.444
924017,Lesotho,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.03339,0.444
924026,Lesotho,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.2861799999999999,0.444
924032,Lesotho,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.48641,0.444
924396,Lesotho,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,43.8680000305176,0.444
924604,Liberia,"Labor force, female (% of total labor force)",2000,48.5578106667672,0.422
924772,Liberia,Proportion of seats held by women in national parliaments (%),2000,7.8,0.422
924791,Liberia,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.73705,0.422
924796,Liberia,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.73109,0.422
924800,Liberia,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.5561,0.422
925065,Liberia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,2.76699995994568,0.422
925276,Lithuania,"Labor force, female (% of total labor force)",2000,49.47506195059529,0.755
925429,Lithuania,Proportion of seats held by women in national parliaments (%),2000,10.6,0.755
925453,Lithuania,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9931,0.755
925460,Lithuania,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.9926299999999999,0.755
925466,Lithuania,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.53988,0.755
925852,Lithuania,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,13.604000091552699,0.755
926088,Luxembourg,"Labor force, female (% of total labor force)",2000,39.7287345360142,0.86
926223,Luxembourg,Proportion of seats held by women in national parliaments (%),2000,16.7,0.86
926239,Luxembourg,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.01135,0.86
926248,Luxembourg,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.05836,0.86
926643,Luxembourg,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,3.1410000324249303,0.86
926867,Madagascar,"Labor force, female (% of total labor force)",2000,48.9710821455056,0.456
927063,Madagascar,Proportion of seats held by women in national parliaments (%),2000,8.0,0.456
927085,Madagascar,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9607700000000001,0.456
927092,Madagascar,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.8672700000000001,0.456
927473,Madagascar,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,5.8769998550415,0.456
927688,Malawi,"Labor force, female (% of total labor force)",2000,50.0047077639411,0.362
927870,Malawi,Proportion of seats held by women in national parliaments (%),2000,9.3,0.362
927887,Malawi,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.94686,0.362
927893,Malawi,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.7348600000000001,0.362
927899,Malawi,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.37578,0.362
928247,Malawi,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,10.7399997711182,0.362
928501,Malaysia,"Labor force, female (% of total labor force)",2000,35.6445233421037,0.724
928691,Malaysia,Proportion of seats held by women in national parliaments (%),2000,10.4,0.724
928710,Malaysia,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.00075,0.724
928718,Malaysia,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.0918299999999999,0.724
928724,Malaysia,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.0593,0.724
929143,Malaysia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,3.05800008773804,0.724
929353,Maldives,"Labor force, female (% of total labor force)",2000,34.4232344929911,0.61
929521,Maldives,Proportion of seats held by women in national parliaments (%),2000,6.0,0.61
929541,Maldives,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.0016100000000001,0.61
929550,Maldives,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.07744,0.61
929873,Maldives,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,2.7279999256133998,0.61
930087,Mali,"Labor force, female (% of total labor force)",2000,44.2337274323569,0.308
930273,Mali,Proportion of seats held by women in national parliaments (%),2000,12.2,0.308
930295,Mali,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.74539,0.308
930300,Mali,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.5579,0.308
930304,Mali,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.47983000000000003,0.308
930681,Mali,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,5.955999851226809,0.308
930874,Mauritania,"Labor force, female (% of total labor force)",2000,29.9102495419883,0.446
931052,Mauritania,Proportion of seats held by women in national parliaments (%),2000,3.8,0.446
931069,Mauritania,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.96855,0.446
931077,Mauritania,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.7357600000000001,0.446
931392,Mauritania,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,14.5799999237061,0.446
931611,Mauritius,"Labor force, female (% of total labor force)",2000,34.1838275897233,0.674
931798,Mauritius,Proportion of seats held by women in national parliaments (%),2000,5.7,0.674
931821,Mauritius,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9912700000000001,0.674
931828,Mauritius,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.9673799999999999,0.674
931834,Mauritius,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.85421,0.674
932276,Mauritius,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,12.0179996490479,0.674
932519,Mexico,"Labor force, female (% of total labor force)",2000,33.3598286905869,0.705
932717,Mexico,Proportion of seats held by women in national parliaments (%),2000,16.0,0.705
932741,Mexico,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9753299999999999,0.705
932748,Mexico,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.01759,0.705
932754,Mexico,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.90622,0.705
933251,Mexico,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,3.2899999618530296,0.705
933499,Mongolia,"Labor force, female (% of total labor force)",2000,45.443108527749004,0.589
933689,Mongolia,Proportion of seats held by women in national parliaments (%),2000,10.5,0.589
933708,Mongolia,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.0136,0.589
933717,Mongolia,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.24023,0.589
933723,Mongolia,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.7862799999999999,0.589
934139,Mongolia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,5.9980001449585,0.589
934413,Morocco,"Labor force, female (% of total labor force)",2000,25.286650874573102,0.531
934603,Morocco,Proportion of seats held by women in national parliaments (%),2000,0.6,0.531
934627,Morocco,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.8497100000000001,0.531
934635,Morocco,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.7991,0.531
934639,Morocco,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.73261,0.531
935062,Morocco,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,13.020000457763699,0.531
935307,Mozambique,"Labor force, female (% of total labor force)",2000,55.2893654550366,0.301
935495,Mozambique,Proportion of seats held by women in national parliaments (%),2000,30.0,0.301
935514,Mozambique,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.75093,0.301
935522,Mozambique,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.60854,0.301
935528,Mozambique,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.3341,0.301
935831,Mozambique,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,1.8680000305175801,0.301
936049,Myanmar,"Labor force, female (% of total labor force)",2000,43.10061106983029,0.424
936254,Myanmar,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.97477,0.424
936262,Myanmar,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.04148,0.424
936570,Myanmar,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,1.3919999599456798,0.424
936809,Namibia,"Labor force, female (% of total labor force)",2000,45.8880550610322,0.543
936984,Namibia,Proportion of seats held by women in national parliaments (%),2000,25.0,0.543
937369,Namibia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,21.6809997558594,0.543
937604,Nepal,"Labor force, female (% of total labor force)",2000,48.5623032725105,0.446
937790,Nepal,Proportion of seats held by women in national parliaments (%),2000,5.9,0.446
937809,Nepal,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.77323,0.446
937816,Nepal,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.67614,0.446
937820,Nepal,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,0.3741,0.446
938174,Nepal,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,1.625,0.446
938402,Netherlands,"Labor force, female (% of total labor force)",2000,43.059727084182605,0.876
938540,Netherlands,Proportion of seats held by women in national parliaments (%),2000,36.0,0.876
938555,Netherlands,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9787600000000001,0.876
938560,Netherlands,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.95775,0.876
938564,Netherlands,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.0362,0.876
938971,Netherlands,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,3.46199989318848,0.876
939214,New Zealand,"Labor force, female (% of total labor force)",2000,45.1996644695436,0.87
939353,New Zealand,Proportion of seats held by women in national parliaments (%),2000,30.8,0.87
939368,New Zealand,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.00176,0.87
939373,New Zealand,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.0586200000000001,0.87
939742,New Zealand,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,5.97800016403198,0.87
939976,Nicaragua,"Labor force, female (% of total labor force)",2000,32.2121244033875,0.568
940148,Nicaragua,Proportion of seats held by women in national parliaments (%),2000,9.7,0.568
940172,Nicaragua,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.02271,0.568
940181,Nicaragua,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.1942700000000002,0.568
940601,Nicaragua,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,7.95900011062622,0.568
940855,Niger,"Labor force, female (% of total labor force)",2000,44.827647016444395,0.253
941040,Niger,Proportion of seats held by women in national parliaments (%),2000,1.2,0.253
941060,Niger,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.6753600000000001,0.253
941068,Niger,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.60526,0.253
941365,Niger,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,0.989000022411346,0.253
942430,North Macedonia,"Labor force, female (% of total labor force)",2000,38.6500926313273,0.669
942612,North Macedonia,Proportion of seats held by women in national parliaments (%),2000,6.7,0.669
942636,North Macedonia,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.98201,0.669
942643,North Macedonia,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.9676,0.669
942647,North Macedonia,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.29118,0.669
943025,North Macedonia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,34.898998260498,0.669
943261,Norway,"Labor force, female (% of total labor force)",2000,46.57340098145221,0.917
943411,Norway,Proportion of seats held by women in national parliaments (%),2000,36.4,0.917
943429,Norway,"School enrollment, primary (gross), gender parity index (GPI)",2000,1.0025700000000002,0.917
943436,Norway,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.02454,0.917
943442,Norway,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.4549299999999998,0.917
943869,Norway,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,3.27600002288818,0.917
944116,Oman,"Labor force, female (% of total labor force)",2000,17.2597228146347,0.704
944306,Oman,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.96973,0.704
944315,Oman,"School enrollment, secondary (gross), gender parity index (GPI)",2000,0.99224,0.704
944618,Oman,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,8.30500030517578,0.704
944848,Pakistan,"Labor force, female (% of total labor force)",2000,15.2109566830548,0.449
945045,Pakistan,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.67972,0.449
945437,Pakistan,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,0.33899998664856,0.449
945681,Panama,"Labor force, female (% of total labor force)",2000,35.557443239718204,0.719
945863,Panama,Proportion of seats held by women in national parliaments (%),2000,9.9,0.719
945887,Panama,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.9670799999999999,0.719
945896,Panama,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.0673700000000002,0.719
945902,Panama,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.70452,0.719
946306,Panama,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,5.6880002021789595,0.719
946529,Papua New Guinea,"Labor force, female (% of total labor force)",2000,48.611780152529604,0.436
946712,Papua New Guinea,Proportion of seats held by women in national parliaments (%),2000,1.8,0.436
946730,Papua New Guinea,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.86224,0.436
947110,Papua New Guinea,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,1.97099995613098,0.436
947341,Paraguay,"Labor force, female (% of total labor force)",2000,37.314623720531394,0.64
947514,Paraguay,Proportion of seats held by women in national parliaments (%),2000,2.5,0.64
947532,Paraguay,"School enrollment, primary (gross), gender parity index (GPI)",2000,0.96975,0.64
947539,Paraguay,"School enrollment, secondary (gross), gender parity index (GPI)",2000,1.04414,0.64
947543,Paraguay,"School enrollment, tertiary (gross), gender parity index (GPI)",2000,1.37601,0.64
